,Temperature,std_temperature
383,14.253846153846151,3.892534164554272
384,12.003846153846142,3.841159161464636
385,10.630769230769275,3.9319696317730104
386,10.007692307692276,3.9404004308642993
387,9.750000000000009,3.9449264181280292
388,9.538461538461526,3.9208162415497108
389,9.176923076923096,3.8625418612138858
390,8.807692307692314,3.8128204783335917
391,8.584615384615404,3.799945418711325
392,8.330769230769228,3.828431648715814
393,8.011538461538443,3.9056824698835353
394,7.750000000000005,3.9465859601357653
395,7.580769230769252,3.95416892050047
396,7.446153846153854,3.93730120015484
397,7.315384615384579,3.914977886508664
398,7.546153846153836,3.8069877272662116
399,9.315384615384644,3.650217649522955
400,12.16923076923076,3.795896419770912
401,14.349999999999993,4.068933794278573
402,15.711538461538474,4.161511477549687
403,16.565384615384605,4.2261356133259875
404,17.007692307692324,4.301655150873561
405,17.053846153846134,4.357287637459289
406,16.450000000000014,4.244897590702932
407,14.615384615384626,3.948970798875369
408,12.403846153846175,3.848772772177107
409,11.126923076923058,3.8005399226562147
410,10.546153846153857,3.777939865803799
411,10.300000000000018,3.89715945938216
412,9.973076923076935,4.01799839610609
413,9.496153846153844,4.027470486362193
414,8.996153846153838,3.942897975403934
415,8.557692307692303,3.8432335922299132
416,8.33846153846154,3.7930853267882463
417,8.261538461538464,3.8076803476171195
418,8.246153846153831,3.815780100815268
419,8.173076923076911,3.8022624843637503
420,8.023076923076948,3.8223436673212823
421,7.849999999999995,3.874484434041467
422,8.076923076923084,3.88263369949374
423,9.873076923076923,3.7183688179989174
424,12.75,3.7223747895764174
425,15.003846153846151,3.9595678776575833
426,16.426923076923032,4.180003544212568
427,17.24615384615384,4.324366791583266
428,17.596153846153836,4.3686102544808865
429,17.538461538461497,4.330939509741165
430,16.873076923076933,4.144002359501688
431,14.969230769230798,3.7465638578223572
432,12.688461538461565,3.400516300668343
433,11.430769230769224,3.2453545146756966
434,10.884615384615365,3.1027538544785473
435,10.56538461538461,2.9836815439244777
436,10.276923076923056,2.9837287137132686
437,9.930769230769249,2.9840464697007207
438,9.538461538461535,3.0021029666255985
439,9.134615384615369,3.001444096875147
440,8.819230769230765,2.969586578034802
441,8.623076923076903,2.9297958467619725
442,8.492307692307696,2.9450875607935223
443,8.315384615384607,2.9714892138704037
444,8.111538461538466,3.0009800868185517
445,7.942307692307711,3.0091637819611394
446,8.14999999999999,2.9376659921579718
447,9.776923076923092,2.8473873664843734
448,12.426923076923078,3.3941932985833536
449,14.523076923076973,4.053384502600997
450,15.838461538461535,4.3087370324510195
451,16.61923076923077,4.366982176896688
452,16.976923076923022,4.3933889728393805
453,16.919230769230765,4.440628917753113
454,16.21538461538461,4.277479354670182
455,14.361538461538407,3.8228242419950704
456,12.107692307692268,3.558010263762183
457,10.83076923076922,3.4958515096865566
458,10.326923076923064,3.460500927129867
459,10.103846153846165,3.533519911216429
460,9.892307692307737,3.5932364447873657
461,9.523076923076921,3.5421023261459976
462,9.076923076923098,3.3993812073070875
463,8.592307692307685,3.276674013781748
464,8.180769230769235,3.1782245218220675
465,7.988461538461522,3.1084139101858743
466,7.953846153846131,3.09200162905424
467,7.892307692307688,3.1372268952998272
468,7.750000000000036,3.180191002882502
469,7.576923076923071,3.2276857894713906
470,7.723076923076936,3.2293560876343044
471,9.307692307692308,3.278789297783445
472,11.988461538461516,3.7317873783265085
473,14.146153846153824,4.209541190799425
474,15.423076923076898,4.430232833944844
475,16.146153846153844,4.4661624922753775
476,16.461538461538474,4.417413354072805
477,16.411538461538424,4.352431419248242
478,15.799999999999985,4.187225723466465
479,14.107692307692329,3.858911763697118
480,11.957692307692266,3.6687933226667924
481,10.588461538461523,3.6285881347780227
482,10.026923076923111,3.6047561175018026
483,9.800000000000011,3.6505666734134627
484,9.569230769230757,3.5776425095201905
485,9.253846153846167,3.418806376067097
486,8.946153846153855,3.255008676099264
487,8.573076923076892,3.1911103373567618
488,8.115384615384608,3.1600750108302926
489,7.707692307692325,3.1319429539291845
490,7.442307692307688,3.0418829451265625
491,7.203846153846135,2.9966326780917623
492,6.919230769230769,3.050462017222722
493,6.700000000000003,3.143736865814548
494,6.88076923076924,3.1604805073021787
